id,plotRowNum,plotColumnNum,testName,entryNo,strain,plotRows,repNum,block
plot2578,6,44,2YAdvJ,9,SB1925840,4,2,7
plot2579,7,44,2YAdvJ,33,SB1926040,4,2,7
plot2580,8,44,2YAdvJ,35,SB1925744,4,2,7
plot2581,9,39,2YAdvC,5,SB192939,4,1,7
plot2582,12,39,2YAdvC,17,SB1921239,4,1,7
plot2583,14,39,2YAdvC,20,SB1921439,4,1,7
plot2584,13,39,2YAdvC,24,SB1921339,4,1,7
plot2585,10,39,2YAdvC,28,SB1921039,4,1,7
plot2586,11,39,2YAdvC,35,SB1921139,4,1,7
plot2587,9,40,2YAdvC,12,SB192940,4,1,7
plot2588,10,40,2YAdvC,14,SB1921040,4,1,7
plot2589,11,40,2YAdvC,34,SB1921140,4,1,7
plot2590,12,40,2YAdvC,33,SB1921240,4,1,7
plot2591,13,40,2YAdvC,1,SBCH15815,4,1,7
plot2592,14,40,2YAdvC,32,SB1921440,4,1,7
plot2593,9,41,2YAdvC,2,SBCH15423,4,1,7
plot2594,10,41,2YAdvC,27,SB1921041,4,1,7
plot2595,11,41,2YAdvC,18,SB1921141,4,1,7
plot2596,12,41,2YAdvC,8,SB1921241,4,1,7
plot2597,13,41,2YAdvC,4,SB1921341,4,1,7
plot2598,14,41,2YAdvC,13,SB1921441,4,1,7
plot2599,9,42,2YAdvC,36,SB192942,4,1,7
plot2600,10,42,2YAdvC,16,SB1921042,4,1,7
plot2601,11,42,2YAdvC,15,SB1921142,4,1,7
plot2602,12,42,2YAdvC,19,SB1921242,4,1,7
plot2603,13,42,2YAdvC,30,SB1921342,4,1,7
plot2604,14,42,2YAdvC,3,SBCH15535,4,1,7
plot2605,9,43,2YAdvC,29,SB192943,4,1,7
plot2606,10,43,2YAdvC,22,SB1921043,4,1,7
plot2607,11,43,2YAdvC,25,SB1921143,4,1,7
plot2608,12,43,2YAdvC,9,SB1921243,4,1,7
plot2609,13,43,2YAdvC,26,SB1921343,4,1,7
plot2610,14,43,2YAdvC,23,SB1921443,4,1,7
plot2611,9,44,2YAdvC,11,SB192944,4,1,7
plot2612,10,44,2YAdvC,7,SB1921044,4,1,7
plot2613,11,44,2YAdvC,31,SB1921144,4,1,7
plot2614,12,44,2YAdvC,6,SB1921244,4,1,7
plot2615,13,44,2YAdvC,10,SB1921344,4,1,7
plot2616,14,44,2YAdvC,21,SB1921444,4,1,7
plot2617,15,39,2YAdvO,2,SBCH15423,4,2,7
plot2618,16,39,2YAdvO,26,B1000,4,2,7
plot2619,17,39,2YAdvO,12,B1000,4,2,7
plot2620,18,39,2YAdvO,20,B1000,4,2,7
plot2621,19,39,2YAdvO,8,B1000,4,2,7
plot2622,20,39,2YAdvO,33,B1000,4,2,7
plot2623,15,40,2YAdvO,16,SB1923742,4,2,7
plot2624,16,40,2YAdvO,30,SB1923540,4,2,7
plot2625,17,40,2YAdvO,1,SBCH15815,4,2,7
plot2626,18,40,2YAdvO,19,SB1923841,4,2,7
plot2627,19,40,2YAdvO,17,SB1923744,4,2,7
plot2628,20,40,2YAdvO,28,SB1923344,4,2,7
plot2629,15,41,2YAdvO,31,SB1921541,4,2,7
plot2630,16,41,2YAdvO,21,SB1923844,4,2,7
plot2631,17,41,2YAdvO,29,SB1921741,4,2,7
plot2632,18,41,2YAdvO,9,SB1923442,4,2,7
plot2633,19,41,2YAdvO,23,SB1923640,4,2,7
plot2634,20,41,2YAdvO,27,SB1923842,4,2,7
plot2635,15,42,2YAdvO,6,SB1923441,4,2,7
plot2636,16,42,2YAdvO,34,SB1923444,4,2,7
plot2637,17,42,2YAdvO,11,SB1923740,4,2,7
plot2638,18,42,2YAdvO,4,SB1923643,4,2,7
plot2639,19,42,2YAdvO,24,SB1923544,4,2,7
plot2640,20,42,2YAdvO,14,SB1923543,4,2,7
plot2641,15,43,2YAdvO,7,SB1921543,4,2,7
plot2642,16,43,2YAdvO,36,SB1923840,4,2,7
plot2643,17,43,2YAdvO,32,SB1921743,4,2,7
plot2644,18,43,2YAdvO,35,SB1921843,4,2,7
plot2645,19,43,2YAdvO,3,SBCH15535,4,2,7
plot2646,20,43,2YAdvO,22,SB1923340,4,2,7
plot2647,15,44,2YAdvO,25,SB1923642,4,2,7
plot2648,16,44,2YAdvO,18,SB1923843,4,2,7
plot2649,17,44,2YAdvO,10,SB1923542,4,2,7
plot2650,18,44,2YAdvO,5,SB1923342,4,2,7
plot2651,19,44,2YAdvO,15,SB1923443,4,2,7
plot2652,20,44,2YAdvO,13,SB1923343,4,2,7
plot2653,21,39,2YAdvA,4,B1000,4,2,7
plot2654,22,39,2YAdvA,9,B1000,4,2,7
plot2655,23,39,2YAdvA,8,B1000,4,2,7
plot2656,24,39,2YAdvA,33,B1000,4,2,7
plot2657,25,39,2YAdvA,34,B1000,4,2,7
plot2658,26,39,2YAdvA,14,B1000,4,2,7
plot2659,21,40,2YAdvA,27,SB192746,4,2,7
plot2660,22,40,2YAdvA,5,SB192647,4,2,7
plot2661,23,40,2YAdvA,6,SB192645,4,2,7
plot2662,24,40,2YAdvA,35,SB192748,4,2,7
plot2663,25,40,2YAdvA,15,SB192447,4,2,7
plot2664,26,40,2YAdvA,36,SB192446,4,2,7
plot2665,21,41,2YAdvA,21,SB192549,4,2,7
plot2666,22,41,2YAdvA,28,SB192449,4,2,7
plot2667,23,41,2YAdvA,16,SB192848,4,2,7
plot2668,24,41,2YAdvA,26,SB192649,4,2,7
plot2669,25,41,2YAdvA,29,SB192648,4,2,7
plot2670,26,41,2YAdvA,2,SBCH15423,4,2,7
plot2671,21,42,2YAdvA,3,SBCH15535,4,2,7
plot2672,22,42,2YAdvA,30,SB192850,4,2,7
plot2673,23,42,2YAdvA,17,SB192350,4,2,7
plot2674,24,42,2YAdvA,10,SB192750,4,2,7
plot2675,25,42,2YAdvA,13,SB192745,4,2,7
plot2676,26,42,2YAdvA,11,SB192849,4,2,7
plot2677,21,43,2YAdvA,23,SB192547,4,2,7
plot2678,22,43,2YAdvA,32,SB192546,4,2,7
plot2679,23,43,2YAdvA,18,SB192847,4,2,7
plot2680,24,43,2YAdvA,31,SB192846,4,2,7
plot2681,25,43,2YAdvA,1,SBCH15815,4,2,7
plot2682,26,43,2YAdvA,19,SB192845,4,2,7
plot2683,21,44,2YAdvA,22,SB192349,4,2,7
plot2684,22,44,2YAdvA,20,SB192346,4,2,7
plot2685,23,44,2YAdvA,24,SB192450,4,2,7
plot2686,24,44,2YAdvA,25,SB192445,4,2,7
plot2687,25,44,2YAdvA,7,SB192345,4,2,7
plot2688,26,44,2YAdvA,12,SB192545,4,2,7
plot2689,46,39,2YAdvD,18,SB1924639,4,1,7
plot2690,48,39,2YAdvD,21,SB1924839,4,1,7
plot2691,45,39,2YAdvD,26,SB1924539,4,1,7
plot2692,30,39,2YAdvN,1,SBCH15815,4,1,7
plot2693,47,39,2YAdvD,31,SB1924739,4,1,7
plot2694,32,39,2YAdvN,2,SBCH15423,4,1,7
plot2695,27,40,2YAdvN,13,SB1922740,4,1,7
plot2696,28,40,2YAdvN,6,SB1922840,4,1,7
plot2697,29,40,2YAdvN,26,SB1922940,4,1,7
plot2698,30,40,2YAdvN,32,SB1923040,4,1,7
plot2699,31,40,2YAdvN,29,SB1923140,4,1,7
plot2700,32,40,2YAdvN,19,SB1923240,4,1,7
plot2701,27,41,2YAdvN,27,SB1922741,4,1,7
plot2702,28,41,2YAdvN,3,SBCH15535,4,1,7
plot2703,29,41,2YAdvN,20,SB1922941,4,1,7
plot2704,30,41,2YAdvN,4,SB1923041,4,1,7
plot2705,31,41,2YAdvN,7,SB1923141,4,1,7
plot2706,32,41,2YAdvN,5,SB1923241,4,1,7
plot2707,27,42,2YAdvN,23,SB1922742,4,1,7
plot2708,28,42,2YAdvN,10,SB1922842,4,1,7
plot2709,29,42,2YAdvN,9,SB1922942,4,1,7
plot2710,30,42,2YAdvN,16,SB1923042,4,1,7
plot2711,31,42,2YAdvN,21,SB1923142,4,1,7
plot2712,32,42,2YAdvN,18,SB1923242,4,1,7
plot2713,27,43,2YAdvN,35,SB1922743,4,1,7
plot2714,28,43,2YAdvN,28,SB1922843,4,1,7
plot2715,29,43,2YAdvN,30,SB1922943,4,1,7
plot2716,30,43,2YAdvN,17,SB1923043,4,1,7
plot2717,31,43,2YAdvN,8,SB1923143,4,1,7
plot2718,32,43,2YAdvN,24,SB1923243,4,1,7
plot2719,27,44,2YAdvN,33,SB1922744,4,1,7
plot2720,28,44,2YAdvN,36,SB1922844,4,1,7
plot2721,29,44,2YAdvN,25,SB1922944,4,1,7
plot2722,30,44,2YAdvN,14,SB1923044,4,1,7
plot2723,31,44,2YAdvN,12,SB1923144,4,1,7
plot2724,32,44,2YAdvN,11,SB1923244,4,1,7
plot2725,50,39,2YAdvD,35,SB1925039,4,1,7
plot2726,57,39,2YAdvJ,11,SB1925739,4,1,7
plot2727,59,39,2YAdvJ,13,SB1925939,4,1,7
plot2728,61,39,2YAdvJ,17,SB1926139,4,1,7
plot2729,60,39,2YAdvJ,19,SB1926039,4,1,7
plot2730,58,39,2YAdvJ,24,SB1925839,4,1,7
plot2731,33,40,2YAdvO,22,SB1923340,4,1,7
plot2732,34,40,2YAdvO,2,SBCH15423,4,1,7
plot2733,35,40,2YAdvO,30,SB1923540,4,1,7
plot2734,36,40,2YAdvO,23,SB1923640,4,1,7
plot2735,37,40,2YAdvO,11,SB1923740,4,1,7
plot2736,38,40,2YAdvO,36,SB1923840,4,1,7
plot2737,33,41,2YAdvO,33,SB1923341,4,1,7
plot2738,34,41,2YAdvO,6,SB1923441,4,1,7
plot2739,35,41,2YAdvO,1,SBCH15815,4,1,7
plot2740,36,41,2YAdvO,3,SBCH15535,4,1,7
plot2741,37,41,2YAdvO,20,SB1923741,4,1,7
plot2742,38,41,2YAdvO,19,SB1923841,4,1,7
plot2743,33,42,2YAdvO,5,SB1923342,4,1,7
plot2744,34,42,2YAdvO,9,SB1923442,4,1,7
plot2745,35,42,2YAdvO,10,SB1923542,4,1,7
plot2746,36,42,2YAdvO,25,SB1923642,4,1,7
plot2747,37,42,2YAdvO,16,SB1923742,4,1,7
plot2748,38,42,2YAdvO,27,SB1923842,4,1,7
plot2749,33,43,2YAdvO,13,SB1923343,4,1,7
plot2750,34,43,2YAdvO,15,SB1923443,4,1,7
plot2751,35,43,2YAdvO,14,SB1923543,4,1,7
plot2752,36,43,2YAdvO,4,SB1923643,4,1,7
plot2753,37,43,2YAdvO,8,SB1923743,4,1,7
plot2754,38,43,2YAdvO,18,SB1923843,4,1,7
plot2755,33,44,2YAdvO,28,SB1923344,4,1,7
plot2756,34,44,2YAdvO,34,SB1923444,4,1,7
plot2757,35,44,2YAdvO,24,SB1923544,4,1,7
plot2758,36,44,2YAdvO,26,SB1923644,4,1,7
plot2759,37,44,2YAdvO,17,SB1923744,4,1,7
plot2760,38,44,2YAdvO,21,SB1923844,4,1,7
plot2761,39,39,2YAdvN,6,B1000,4,2,7
plot2762,40,39,2YAdvN,7,B1000,4,2,7
plot2763,41,39,2YAdvN,14,B1000,4,2,7
plot2764,42,39,2YAdvN,8,B1000,4,2,7
plot2765,43,39,2YAdvN,19,B1000,4,2,7
plot2766,44,39,2YAdvN,29,B1000,4,2,7
plot2767,39,40,2YAdvN,5,SB1923241,4,2,7
plot2768,40,40,2YAdvN,15,SB1924040,4,2,7
plot2769,41,40,2YAdvN,12,SB1923144,4,2,7
plot2770,42,40,2YAdvN,31,SB1924240,4,2,7
plot2771,43,40,2YAdvN,34,SB1924340,4,2,7
plot2772,44,40,2YAdvN,33,SB1922744,4,2,7
plot2773,39,41,2YAdvN,24,SB1923243,4,2,7
plot2774,40,41,2YAdvN,25,SB1922944,4,2,7
plot2775,41,41,2YAdvN,3,SBCH15535,4,2,7
plot2776,42,41,2YAdvN,27,SB1922741,4,2,7
plot2777,43,41,2YAdvN,4,SB1923041,4,2,7
plot2778,44,41,2YAdvN,28,SB1922843,4,2,7
plot2779,39,42,2YAdvN,22,SB1923942,4,2,7
plot2780,40,42,2YAdvN,32,SB1923040,4,2,7
plot2781,41,42,2YAdvN,35,SB1922743,4,2,7
plot2782,42,42,2YAdvN,20,SB1922941,4,2,7
plot2783,43,42,2YAdvN,17,SB1923043,4,2,7
plot2784,44,42,2YAdvN,11,SB1923244,4,2,7
plot2785,39,43,2YAdvN,18,SB1923242,4,2,7
plot2786,40,43,2YAdvN,10,SB1922842,4,2,7
plot2787,41,43,2YAdvN,1,SBCH15815,4,2,7
plot2788,42,43,2YAdvN,2,SBCH15423,4,2,7
plot2789,43,43,2YAdvN,26,SB1922940,4,2,7
plot2790,44,43,2YAdvN,36,SB1922844,4,2,7
plot2791,39,44,2YAdvN,9,SB1922942,4,2,7
plot2792,40,44,2YAdvN,30,SB1922943,4,2,7
plot2793,41,44,2YAdvN,16,SB1923042,4,2,7
plot2794,42,44,2YAdvN,13,SB1922740,4,2,7
plot2795,43,44,2YAdvN,23,SB1922742,4,2,7
plot2796,44,44,2YAdvN,21,SB1923142,4,2,7
plot2797,62,39,2YAdvJ,29,SB1926239,4,1,7
plot2798,28,39,2YAdvN,15,SB1922839,4,1,7
plot2799,31,39,2YAdvN,22,SB1923139,4,1,7
plot2800,27,39,2YAdvN,31,SB1922739,4,1,7
plot2801,49,39,2YAdvD,3,SBCH15535,4,1,7
plot2802,29,39,2YAdvN,34,SB1922939,4,1,7
plot2803,45,40,2YAdvD,27,SB1924540,4,1,7
plot2804,46,40,2YAdvD,13,SB1924640,4,1,7
plot2805,47,40,2YAdvD,23,SB1924740,4,1,7
plot2806,48,40,2YAdvD,22,SB1924840,4,1,7
plot2807,49,40,2YAdvD,2,SBCH15423,4,1,7
plot2808,50,40,2YAdvD,19,SB1925040,4,1,7
plot2809,45,41,2YAdvD,11,SB1924541,4,1,7
plot2810,46,41,2YAdvD,14,SB1924641,4,1,7
plot2811,47,41,2YAdvD,28,SB1924741,4,1,7
plot2812,48,41,2YAdvD,24,SB1924841,4,1,7
plot2813,49,41,2YAdvD,34,SB1924941,4,1,7
plot2814,50,41,2YAdvD,1,SBCH15815,4,1,7
plot2815,45,42,2YAdvD,25,SB1924542,4,1,7
plot2816,46,42,2YAdvD,9,SB1924642,4,1,7
plot2817,47,42,2YAdvD,20,SB1924742,4,1,7
plot2818,48,42,2YAdvD,30,SB1924842,4,1,7
plot2819,49,42,2YAdvD,32,SB1924942,4,1,7
plot2820,50,42,2YAdvD,8,SB1925042,4,1,7
plot2821,45,43,2YAdvD,15,SB1924543,4,1,7
plot2822,46,43,2YAdvD,33,SB1924643,4,1,7
plot2823,47,43,2YAdvD,12,SB1924743,4,1,7
plot2824,48,43,2YAdvD,29,SB1924843,4,1,7
plot2825,49,43,2YAdvD,5,SB1924943,4,1,7
plot2826,50,43,2YAdvD,4,SB1925043,4,1,7
plot2827,45,44,2YAdvD,17,SB1924544,4,1,7
plot2828,46,44,2YAdvD,16,SB1924644,4,1,7
plot2829,47,44,2YAdvD,10,SB1924744,4,1,7
plot2830,48,44,2YAdvD,7,SB1924844,4,1,7
plot2831,49,44,2YAdvD,6,SB1924944,4,1,7
plot2832,50,44,2YAdvD,36,SB1925044,4,1,7
plot2833,51,39,2YAdvI,16,B1000,4,2,7
plot2834,52,39,2YAdvI,15,B1000,4,2,7
plot2835,53,39,2YAdvI,1,SBCH15815,4,2,7
plot2836,54,39,2YAdvI,28,B1000,4,2,7
plot2837,55,39,2YAdvI,19,B1000,4,2,7
plot2838,56,39,2YAdvI,32,B1000,4,2,7
plot2839,51,40,2YAdvI,4,SB1922845,4,2,7
plot2840,52,40,2YAdvI,26,SB1923245,4,2,7
plot2841,53,40,2YAdvI,10,SB1923247,4,2,7
plot2842,54,40,2YAdvI,20,SB1922947,4,2,7
plot2843,55,40,2YAdvI,23,SB1922847,4,2,7
plot2844,56,40,2YAdvI,30,SB1922747,4,2,7
plot2845,51,41,2YAdvI,36,SB1923048,4,2,7
plot2846,52,41,2YAdvI,5,SB1923046,4,2,7
plot2847,53,41,2YAdvI,27,SB1923148,4,2,7
plot2848,54,41,2YAdvI,17,SB1923050,4,2,7
plot2849,55,41,2YAdvI,14,SB1922945,4,2,7
plot2850,56,41,2YAdvI,12,SB1922750,4,2,7
plot2851,51,42,2YAdvI,31,SB1923246,4,2,7
plot2852,52,42,2YAdvI,18,SB1923150,4,2,7
plot2853,53,42,2YAdvI,8,SB1923047,4,2,7
plot2854,54,42,2YAdvI,7,SB1922946,4,2,7
plot2855,55,42,2YAdvI,9,SB1922749,4,2,7
plot2856,56,42,2YAdvI,29,SB1922950,4,2,7
plot2857,51,43,2YAdvI,2,SBCH15423,4,2,7
plot2858,52,43,2YAdvI,34,SB1923147,4,2,7
plot2859,53,43,2YAdvI,13,SB1923149,4,2,7
plot2860,54,43,2YAdvI,25,SB1922849,4,2,7
plot2861,55,43,2YAdvI,6,SB1923049,4,2,7
plot2862,56,43,2YAdvI,3,SBCH15535,4,2,7
plot2863,51,44,2YAdvI,11,SB1923146,4,2,7
plot2864,52,44,2YAdvI,35,SB1922948,4,2,7
plot2865,53,44,2YAdvI,21,SB1923045,4,2,7
plot2866,54,44,2YAdvI,24,SB1923145,4,2,7
plot2867,55,44,2YAdvI,33,SB1922846,4,2,7
plot2868,56,44,2YAdvI,22,SB1922949,4,2,7
plot2869,34,39,2YAdvO,7,SB1923439,4,1,7
plot2870,36,39,2YAdvO,12,SB1923639,4,1,7
plot2871,35,39,2YAdvO,29,SB1923539,4,1,7
plot2872,38,39,2YAdvO,31,SB1923839,4,1,7
plot2873,37,39,2YAdvO,32,SB1923739,4,1,7
plot2874,33,39,2YAdvO,35,SB1923339,4,1,7
plot2875,57,40,2YAdvJ,31,SB1925740,4,1,7
plot2876,58,40,2YAdvJ,9,SB1925840,4,1,7
plot2877,59,40,2YAdvJ,4,SB1925940,4,1,7
plot2878,60,40,2YAdvJ,33,SB1926040,4,1,7
plot2879,61,40,2YAdvJ,23,SB1926140,4,1,7
plot2880,62,40,2YAdvJ,12,SB1926240,4,1,7
plot2881,57,41,2YAdvJ,22,SB1925741,4,1,7
plot2882,58,41,2YAdvJ,15,SB1925841,4,1,7
plot2883,59,41,2YAdvJ,14,SB1925941,4,1,7
plot2884,60,41,2YAdvJ,16,SB1926041,4,1,7
plot2885,61,41,2YAdvJ,6,SB1926141,4,1,7
plot2886,62,41,2YAdvJ,30,SB1926241,4,1,7
plot2887,57,42,2YAdvJ,32,SB1925742,4,1,7
plot2888,58,42,2YAdvJ,10,SB1925842,4,1,7
plot2889,59,42,2YAdvJ,25,SB1925942,4,1,7
plot2890,60,42,2YAdvJ,7,SB1926042,4,1,7
plot2891,61,42,2YAdvJ,2,SBCH15423,4,1,7
plot2892,62,42,2YAdvJ,3,SBCH15535,4,1,7
plot2893,57,43,2YAdvJ,5,SB1925743,4,1,7
plot2894,58,43,2YAdvJ,1,SBCH15815,4,1,7
plot2895,59,43,2YAdvJ,28,SB1925943,4,1,7
plot2896,60,43,2YAdvJ,21,SB1926043,4,1,7
plot2897,61,43,2YAdvJ,20,SB1926143,4,1,7
plot2898,62,43,2YAdvJ,34,SB1926243,4,1,7
plot2899,57,44,2YAdvJ,35,SB1925744,4,1,7
plot2900,58,44,2YAdvJ,18,SB1925844,4,1,7
plot2901,59,44,2YAdvJ,27,SB1925944,4,1,7
plot2902,60,44,2YAdvJ,8,SB1926044,4,1,7
plot2903,61,44,2YAdvJ,36,SB1926144,4,1,7
plot2904,62,44,2YAdvJ,26,SB1926244,4,1,7
plot2905,63,39,Border,285,B1000,2,0,7
plot2906,63,40,Border,286,B1000,4,0,7
plot2907,63,41,Border,287,B1000,4,0,7
plot2908,63,42,Border,288,B1000,4,0,7
plot2909,63,43,Border,289,B1000,4,0,7
plot2910,63,44,Border,290,B1000,4,0,7
plot2911,64,39,Border,291,B1000,2,0,7
plot2912,64,40,Border,292,B1000,4,0,7
plot2913,64,41,Border,293,B1000,4,0,7
plot2914,64,42,Border,294,B1000,4,0,7
plot2915,64,43,Border,295,B1000,4,0,7
plot2916,64,44,Border,296,B1000,4,0,7
plot2917,1,45,Border,297,B1000,4,0,8
plot2918,2,45,Border,298,B1000,4,0,8
plot2919,3,45,2YAdvA,7,SB192345,4,1,8
plot2920,4,45,2YAdvA,25,SB192445,4,1,8
plot2921,5,45,2YAdvA,12,SB192545,4,1,8
plot2922,6,45,2YAdvA,6,SB192645,4,1,8
plot2923,7,45,2YAdvA,13,SB192745,4,1,8
plot2924,8,45,2YAdvA,19,SB192845,4,1,8
plot2925,1,46,Border,299,B1000,4,0,8
plot2926,2,46,Border,300,B1000,4,0,8
plot2927,3,46,2YAdvA,20,SB192346,4,1,8
plot2928,4,46,2YAdvA,36,SB192446,4,1,8
plot2929,5,46,2YAdvA,32,SB192546,4,1,8
plot2930,6,46,2YAdvA,34,SB192646,4,1,8
plot2931,7,46,2YAdvA,27,SB192746,4,1,8
plot2932,8,46,2YAdvA,31,SB192846,4,1,8
plot2933,1,47,Border,301,B1000,4,0,8
plot2934,2,47,Border,302,B1000,4,0,8
plot2935,3,47,2YAdvA,4,SB192347,4,1,8
plot2936,4,47,2YAdvA,15,SB192447,4,1,8
plot2937,5,47,2YAdvA,23,SB192547,4,1,8
plot2938,6,47,2YAdvA,5,SB192647,4,1,8
plot2939,7,47,2YAdvA,9,SB192747,4,1,8
plot2940,8,47,2YAdvA,18,SB192847,4,1,8
plot2941,1,48,Border,303,B1000,4,0,8
plot2942,2,48,Border,304,B1000,4,0,8
plot2943,3,48,2YAdvA,33,SB192348,4,1,8
plot2944,4,48,2YAdvA,2,SBCH15423,4,1,8
plot2945,5,48,2YAdvA,8,SB192548,4,1,8
plot2946,6,48,2YAdvA,29,SB192648,4,1,8
plot2947,7,48,2YAdvA,35,SB192748,4,1,8
plot2948,8,48,2YAdvA,16,SB192848,4,1,8
plot2949,1,49,Border,305,B1000,4,0,8
plot2950,2,49,Border,306,B1000,4,0,8
plot2951,3,49,2YAdvA,22,SB192349,4,1,8
plot2952,4,49,2YAdvA,28,SB192449,4,1,8
plot2953,5,49,2YAdvA,21,SB192549,4,1,8
plot2954,6,49,2YAdvA,26,SB192649,4,1,8
plot2955,7,49,2YAdvA,3,SBCH15535,4,1,8
plot2956,8,49,2YAdvA,11,SB192849,4,1,8
plot2957,1,50,Border,307,B1000,4,0,8
plot2958,2,50,Border,308,B1000,4,0,8
plot2959,3,50,2YAdvA,17,SB192350,4,1,8
plot2960,4,50,2YAdvA,24,SB192450,4,1,8
plot2961,5,50,2YAdvA,1,SBCH15815,4,1,8
plot2962,6,50,2YAdvA,14,SB192650,4,1,8
plot2963,7,50,2YAdvA,10,SB192750,4,1,8
plot2964,8,50,2YAdvA,30,SB192850,4,1,8
plot2965,9,45,2YAdvF,31,SB1923651,4,2,8
plot2966,10,45,2YAdvF,26,SB1923654,4,2,8
plot2967,11,45,2YAdvF,33,SB1923354,4,2,8
plot2968,12,45,2YAdvF,35,SB1923552,4,2,8
plot2969,13,45,2YAdvF,10,SB1923453,4,2,8
plot2970,14,45,2YAdvF,9,SB1923353,4,2,8
plot2971,9,46,2YAdvF,28,SB1923454,4,2,8
plot2972,10,46,2YAdvF,7,SB1923551,4,2,8
plot2973,11,46,2YAdvF,15,SB1923851,4,2,8
plot2974,12,46,2YAdvF,34,SB1923754,4,2,8
plot2975,13,46,2YAdvF,30,SB1923852,4,2,8
plot2976,14,46,2YAdvF,21,SB1923756,4,2,8
plot2977,9,47,2YAdvF,23,SB1923652,4,2,8
plot2978,10,47,2YAdvF,36,SB1923656,4,2,8
plot2979,11,47,2YAdvF,20,SB1923751,4,2,8
plot2980,12,47,2YAdvF,8,SB1923556,4,2,8
plot2981,13,47,2YAdvF,3,SBCH15535,4,2,8
plot2982,14,47,2YAdvF,16,SB1923755,4,2,8
plot2983,9,48,2YAdvF,32,SB1923356,4,2,8
plot2984,10,48,2YAdvF,18,SB1923351,4,2,8
plot2985,11,48,2YAdvF,5,SB1923553,4,2,8
plot2986,12,48,2YAdvF,29,SB1923856,4,2,8
plot2987,13,48,2YAdvF,12,SB1923352,4,2,8
plot2988,14,48,2YAdvF,4,SB1923753,4,2,8
plot2989,9,49,2YAdvF,24,SB1923555,4,2,8
plot2990,10,49,2YAdvF,19,SB1923653,4,2,8
plot2991,11,49,2YAdvF,25,SB1923554,4,2,8
plot2992,12,49,2YAdvF,2,SBCH15423,4,2,8
plot2993,13,49,2YAdvF,14,SB1923855,4,2,8
plot2994,14,49,2YAdvF,27,SB1923355,4,2,8
plot2995,9,50,2YAdvF,13,SB1923655,4,2,8
plot2996,10,50,2YAdvF,22,SB1923451,4,2,8
plot2997,11,50,2YAdvF,17,SB1923752,4,2,8
plot2998,12,50,2YAdvF,6,SB1923854,4,2,8
plot2999,13,50,2YAdvF,11,SB1923452,4,2,8
plot3000,14,50,2YAdvF,1,SBCH15815,4,2,8
plot3001,15,45,2YAdvG,17,SB1921545,4,1,8
plot3002,16,45,2YAdvG,13,SB1921645,4,1,8
plot3003,17,45,2YAdvG,16,SB1921745,4,1,8
plot3004,18,45,2YAdvG,20,SB1921845,4,1,8
plot3005,19,45,2YAdvG,1,SBCH15815,4,1,8
plot3006,20,45,2YAdvG,36,SB1922045,4,1,8
plot3007,15,46,2YAdvG,21,SB1921546,4,1,8
plot3008,16,46,2YAdvG,6,SB1921646,4,1,8
plot3009,17,46,2YAdvG,34,SB1921746,4,1,8
plot3010,18,46,2YAdvG,31,SB1921846,4,1,8
plot3011,19,46,2YAdvG,24,SB1921946,4,1,8
plot3012,20,46,2YAdvG,35,SB1922046,4,1,8
plot3013,15,47,2YAdvG,26,SB1921547,4,1,8
plot3014,16,47,2YAdvG,23,SB1921647,4,1,8
plot3015,17,47,2YAdvG,3,SBCH15535,4,1,8
plot3016,18,47,2YAdvG,28,SB1921847,4,1,8
plot3017,19,47,2YAdvG,4,SB1921947,4,1,8
plot3018,20,47,2YAdvG,2,SBCH15423,4,1,8
plot3019,15,48,2YAdvG,9,SB1921548,4,1,8
plot3020,16,48,2YAdvG,5,SB1921648,4,1,8
plot3021,17,48,2YAdvG,7,SB1921748,4,1,8
plot3022,18,48,2YAdvG,10,SB1921848,4,1,8
plot3023,19,48,2YAdvG,29,SB1921948,4,1,8
plot3024,20,48,2YAdvG,27,SB1922048,4,1,8
plot3025,15,49,2YAdvG,33,SB1921549,4,1,8
plot3026,16,49,2YAdvG,19,SB1921649,4,1,8
plot3027,17,49,2YAdvG,22,SB1921749,4,1,8
plot3028,18,49,2YAdvG,11,SB1921849,4,1,8
plot3029,19,49,2YAdvG,12,SB1921949,4,1,8
plot3030,20,49,2YAdvG,14,SB1922049,4,1,8
plot3031,15,50,2YAdvG,18,SB1921550,4,1,8
plot3032,16,50,2YAdvG,15,SB1921650,4,1,8
plot3033,17,50,2YAdvG,25,SB1921750,4,1,8
plot3034,18,50,2YAdvG,30,SB1921850,4,1,8
plot3035,19,50,2YAdvG,8,SB1921950,4,1,8
plot3036,20,50,2YAdvG,32,SB1922050,4,1,8
plot3037,21,45,2YAdvH,9,SB1926056,4,2,8
plot3038,22,45,2YAdvH,22,SB1926251,4,2,8
plot3039,23,45,2YAdvH,23,SB1925753,4,2,8
plot3040,24,45,2YAdvH,35,SB1926156,4,2,8
plot3041,25,45,2YAdvH,14,SB1926153,4,2,8
plot3042,26,45,2YAdvH,26,SB1926253,4,2,8
plot3043,21,46,2YAdvH,25,SB1926256,4,2,8
plot3044,22,46,2YAdvH,16,SB1925953,4,2,8
plot3045,23,46,2YAdvH,11,SB1925856,4,2,8
plot3046,24,46,2YAdvH,5,SB1925951,4,2,8
plot3047,25,46,2YAdvH,8,SB1926055,4,2,8
plot3048,26,46,2YAdvH,21,SB1925755,4,2,8
